구분,질문,답변
영등포구 양평동4가 전세,영등포구 양평동4가에 오피스텔 전세 보여주세요.,영등포구 양평동4가에 있는 2018년에 지어진 (65-2) 오피스텔은/는 2.0층 43.25m²(임대면적) 기준으로 보증금 28000만원 전세로 거래되었습니다.
광진구 군자동 전세,광진구 군자동에 오피스텔 전세 보여주세요.,광진구 군자동에 있는 2019년에 지어진 (473-1) 오피스텔은/는 5.0층 18.1m²(임대면적) 기준으로 보증금 19000만원 전세로 거래되었습니다.
강동구 암사동 전세,강동구 암사동에 연립다세대 전세 보여주세요.,강동구 암사동에 있는 2016년에 지어진 483-6 연립다세대은/는 3.0층 50.68m²(임대면적) 기준으로 보증금 25000만원 전세로 거래되었습니다.
송파구 삼전동 전세,송파구 삼전동에 연립다세대 전세 보여주세요.,송파구 삼전동에 있는 2007년에 지어진 71-32 연립다세대은/는 3.0층 56.23m²(임대면적) 기준으로 보증금 30450만원 전세로 거래되었습니다.
송파구 가락동 전세,송파구 가락동에 연립다세대 전세 보여주세요.,송파구 가락동에 있는 2017년에 지어진 (50-10) 연립다세대은/는 3.0층 24.2m²(임대면적) 기준으로 보증금 13839만원 전세로 거래되었습니다.
동작구 상도동 월세,동작구 상도동에 연립다세대 월세 보여주세요.,동작구 상도동에 있는 2002년에 지어진 1stHouse 연립다세대은/는 1.0층 78.98m²(임대면적) 기준으로 보증금 30000만원 임대료는 10만원에 월세로 거래되었습니다.
양천구 목동 전세,양천구 목동에 연립다세대 전세 보여주세요.,양천구 목동에 있는 2014년에 지어진 (499-1) 연립다세대은/는 5.0층 29.9m²(임대면적) 기준으로 보증금 18200만원 전세로 거래되었습니다.
광진구 능동 월세,광진구 능동에 연립다세대 월세 보여주세요.,광진구 능동에 있는 2017년에 지어진 393 연립다세대은/는 2.0층 28.21m²(임대면적) 기준으로 보증금 21000만원 임대료는 13만원에 월세로 거래되었습니다.
서대문구 연희동 전세,서대문구 연희동에 연립다세대 전세 보여주세요.,서대문구 연희동에 있는 2007년에 지어진 (48-18) 연립다세대은/는 2.0층 19.91m²(임대면적) 기준으로 보증금 15000만원 전세로 거래되었습니다.
강동구 고덕동 전세,강동구 고덕동에 연립다세대 전세 보여주세요.,강동구 고덕동에 있는 1986년에 지어진 (535-3) 연립다세대은/는 2.0층 54.78m²(임대면적) 기준으로 보증금 16000만원 전세로 거래되었습니다.
서대문구 남가좌동 전세,서대문구 남가좌동에 아파트 전세 보여주세요.,서대문구 남가좌동에 있는 2015년에 지어진 DMC파크뷰자이1단지 아파트은/는 4.0층 84.97m²(임대면적) 기준으로 보증금 74000만원 전세로 거래되었습니다.
송파구 삼전동 월세,송파구 삼전동에 연립다세대 월세 보여주세요.,송파구 삼전동에 있는 2003년에 지어진 (56-9) 연립다세대은/는 2.0층 43.0m²(임대면적) 기준으로 보증금 10000만원 임대료는 71만원에 월세로 거래되었습니다.
서대문구 북가좌동 전세,서대문구 북가좌동에 아파트 전세 보여주세요.,서대문구 북가좌동에 있는 2012년에 지어진 DMC래미안e편한세상 아파트은/는 2.0층 84.97m²(임대면적) 기준으로 보증금 68000만원 전세로 거래되었습니다.
강서구 화곡동 전세,강서구 화곡동에 연립다세대 전세 보여주세요.,강서구 화곡동에 있는 1986년에 지어진 (876-20) 연립다세대은/는 2.0층 42.74m²(임대면적) 기준으로 보증금 13000만원 전세로 거래되었습니다.
마포구 합정동 전세,마포구 합정동에 연립다세대 전세 보여주세요.,마포구 합정동에 있는 1990년에 지어진 (90-3) 연립다세대은/는 1.0층 34.02m²(임대면적) 기준으로 보증금 13000만원 전세로 거래되었습니다.
중랑구 면목동 전세,중랑구 면목동에 연립다세대 전세 보여주세요.,중랑구 면목동에 있는 1996년에 지어진 효형그린타운 연립다세대은/는 1.0층 75.83m²(임대면적) 기준으로 보증금 20500만원 전세로 거래되었습니다.
강동구 명일동 전세,강동구 명일동에 아파트 전세 보여주세요.,강동구 명일동에 있는 1999년에 지어진 명일엘지 아파트은/는 9.0층 59.79m²(임대면적) 기준으로 보증금 40000만원 전세로 거래되었습니다.
양천구 신정동 전세,양천구 신정동에 아파트 전세 보여주세요.,양천구 신정동에 있는 1997년에 지어진 목동현대3차 아파트은/는 10.0층 84.77m²(임대면적) 기준으로 보증금 72000만원 전세로 거래되었습니다.
강남구 일원동 전세,강남구 일원동에 아파트 전세 보여주세요.,강남구 일원동에 있는 2021년에 지어진 디에이치자이개포 아파트은/는 8.0층 76.77m²(임대면적) 기준으로 보증금 118000만원 전세로 거래되었습니다.
강남구 일원동 월세,강남구 일원동에 아파트 월세 보여주세요.,강남구 일원동에 있는 2021년에 지어진 디에이치자이개포 아파트은/는 11.0층 76.6m²(임대면적) 기준으로 보증금 100000만원 임대료는 130만원에 월세로 거래되었습니다.
강동구 둔촌동 전세,강동구 둔촌동에 연립다세대 전세 보여주세요.,강동구 둔촌동에 있는 2020년에 지어진 목운가 연립다세대은/는 3.0층 33.3m²(임대면적) 기준으로 보증금 30000만원 전세로 거래되었습니다.
금천구 가산동 전세,금천구 가산동에 오피스텔 전세 보여주세요.,금천구 가산동에 있는 2017년에 지어진 몽삐에뜨 오피스텔은/는 2.0층 21.93m²(임대면적) 기준으로 보증금 12700만원 전세로 거래되었습니다.
강동구 고덕동 전세,강동구 고덕동에 아파트 전세 보여주세요.,강동구 고덕동에 있는 2016년에 지어진 래미안힐스테이트고덕 아파트은/는 34.0층 84.94m²(임대면적) 기준으로 보증금 69400만원 전세로 거래되었습니다.
강남구 도곡동 전세,강남구 도곡동에 아파트 전세 보여주세요.,강남구 도곡동에 있는 1986년에 지어진 럭키(462) 아파트은/는 8.0층 79.89m²(임대면적) 기준으로 보증금 40000만원 전세로 거래되었습니다.
서대문구 대현동 전세,서대문구 대현동에 아파트 전세 보여주세요.,서대문구 대현동에 있는 1999년에 지어진 럭키대현 아파트은/는 4.0층 83.38m²(임대면적) 기준으로 보증금 50000만원 전세로 거래되었습니다.
송파구 잠실동 전세,송파구 잠실동에 연립다세대 전세 보여주세요.,송파구 잠실동에 있는 2018년에 지어진 런던빌(232-10) 연립다세대은/는 2.0층 29.9m²(임대면적) 기준으로 보증금 25000만원 전세로 거래되었습니다.
영등포구 대림동 전세,영등포구 대림동에 아파트 전세 보여주세요.,영등포구 대림동에 있는 2016년에 지어진 보라매 신동아 파밀리에 아파트은/는 7.0층 59.95m²(임대면적) 기준으로 보증금 33390만원 전세로 거래되었습니다.
성북구 장위동 전세,성북구 장위동에 아파트 전세 보여주세요.,성북구 장위동에 있는 2020년에 지어진 래미안장위퍼스트하이 아파트은/는 10.0층 84.98m²(임대면적) 기준으로 보증금 54000만원 전세로 거래되었습니다.
성북구 장위동 월세,성북구 장위동에 아파트 월세 보여주세요.,성북구 장위동에 있는 2020년에 지어진 래미안장위퍼스트하이 아파트은/는 20.0층 84.94m²(임대면적) 기준으로 보증금 10000만원 임대료는 200만원에 월세로 거래되었습니다.
강동구 고덕동 전세,강동구 고덕동에 연립다세대 전세 보여주세요.,강동구 고덕동에 있는 2023년에 지어진 로아캐슬 연립다세대은/는 4.0층 27.66m²(임대면적) 기준으로 보증금 23000만원 전세로 거래되었습니다.
종로구 연지동 전세,종로구 연지동에 연립다세대 전세 보여주세요.,종로구 연지동에 있는 2019년에 지어진 로얄파크뷰 연립다세대은/는 9.0층 15.69m²(임대면적) 기준으로 보증금 18000만원 전세로 거래되었습니다.
동대문구 신설동 월세,동대문구 신설동에 연립다세대 월세 보여주세요.,동대문구 신설동에 있는 2018년에 지어진 로얄팰리스 연립다세대은/는 2.0층 25.38m²(임대면적) 기준으로 보증금 23600만원 임대료는 5만원에 월세로 거래되었습니다.
성북구 장위동 월세,성북구 장위동에 아파트 월세 보여주세요.,성북구 장위동에 있는 2020년에 지어진 래미안장위퍼스트하이 아파트은/는 23.0층 59.99m²(임대면적) 기준으로 보증금 10000만원 임대료는 145만원에 월세로 거래되었습니다.
강서구 화곡동 전세,강서구 화곡동에 연립다세대 전세 보여주세요.,강서구 화곡동에 있는 2002년에 지어진 호수타운(105-81) 연립다세대은/는 2.0층 47.72m²(임대면적) 기준으로 보증금 7000만원 전세로 거래되었습니다.
송파구 석촌동 월세,송파구 석촌동에 아파트 월세 보여주세요.,송파구 석촌동에 있는 2005년에 지어진 로쟌뷰 아파트은/는 4.0층 134.43m²(임대면적) 기준으로 보증금 95000만원 임대료는 55만원에 월세로 거래되었습니다.
강북구 미아동 전세,강북구 미아동에 아파트 전세 보여주세요.,강북구 미아동에 있는 2004년에 지어진 벽산라이브파크 아파트은/는 6.0층 84.89m²(임대면적) 기준으로 보증금 37001만원 전세로 거래되었습니다.
강서구 화곡동 월세,강서구 화곡동에 오피스텔 월세 보여주세요.,강서구 화곡동에 있는 2002년에 지어진 화신오피스텔 오피스텔은/는 2.0층 23.25m²(임대면적) 기준으로 보증금 4000만원 임대료는 32만원에 월세로 거래되었습니다.
노원구 중계동 전세,노원구 중계동에 아파트 전세 보여주세요.,노원구 중계동에 있는 1989년에 지어진 롯데(505) 아파트은/는 6.0층 72.49m²(임대면적) 기준으로 보증금 47000만원 전세로 거래되었습니다.
강북구 미아동 전세,강북구 미아동에 아파트 전세 보여주세요.,강북구 미아동에 있는 2004년에 지어진 벽산라이브파크 아파트은/는 6.0층 60.0m²(임대면적) 기준으로 보증금 26000만원 전세로 거래되었습니다.
동작구 사당동 전세,동작구 사당동에 아파트 전세 보여주세요.,동작구 사당동에 있는 2003년에 지어진 롯데캐슬 아파트은/는 1.0층 84.96m²(임대면적) 기준으로 보증금 52000만원 전세로 거래되었습니다.
중구 황학동 전세,중구 황학동에 아파트 전세 보여주세요.,중구 황학동에 있는 2008년에 지어진 롯데캐슬 아파트은/는 20.0층 84.89m²(임대면적) 기준으로 보증금 56000만원 전세로 거래되었습니다.
노원구 하계동 전세,노원구 하계동에 아파트 전세 보여주세요.,노원구 하계동에 있는 1988년에 지어진 벽산 아파트은/는 10.0층 57.71m²(임대면적) 기준으로 보증금 28000만원 전세로 거래되었습니다.
노원구 상계동 전세,노원구 상계동에 아파트 전세 보여주세요.,노원구 상계동에 있는 1989년에 지어진 벽산 아파트은/는 11.0층 84.89m²(임대면적) 기준으로 보증금 38000만원 전세로 거래되었습니다.
종로구 숭인동 전세,종로구 숭인동에 오피스텔 전세 보여주세요.,종로구 숭인동에 있는 2004년에 지어진 롯데캐슬 천지인 오피스텔은/는 2.0층 39.6m²(임대면적) 기준으로 보증금 23000만원 전세로 거래되었습니다.
양천구 신월동 전세,양천구 신월동에 아파트 전세 보여주세요.,양천구 신월동에 있는 2010년에 지어진 롯데캐슬(1057-0) 아파트은/는 7.0층 70.91m²(임대면적) 기준으로 보증금 44000만원 전세로 거래되었습니다.
마포구 현석동 전세,마포구 현석동에 아파트 전세 보여주세요.,마포구 현석동에 있는 2016년에 지어진 래미안웰스트림 아파트은/는 28.0층 84.98m²(임대면적) 기준으로 보증금 65000만원 전세로 거래되었습니다.
노원구 월계동 전세,노원구 월계동에 아파트 전세 보여주세요.,노원구 월계동에 있는 2006년에 지어진 롯데캐슬루나 아파트은/는 12.0층 59.99m²(임대면적) 기준으로 보증금 39000만원 전세로 거래되었습니다.
서대문구 홍제동 전세,서대문구 홍제동에 아파트 전세 보여주세요.,서대문구 홍제동에 있는 2021년에 지어진 홍제역해링턴플레이스 아파트은/는 17.0층 59.96m²(임대면적) 기준으로 보증금 61000만원 전세로 거래되었습니다.
강서구 마곡동 월세,강서구 마곡동에 오피스텔 월세 보여주세요.,강서구 마곡동에 있는 2015년에 지어진 벨리오 오피스텔은/는 9.0층 20.57m²(임대면적) 기준으로 보증금 13300만원 임대료는 7만원에 월세로 거래되었습니다.
서초구 방배동 전세,서초구 방배동에 아파트 전세 보여주세요.,서초구 방배동에 있는 2013년에 지어진 롯데캐슬아르떼 아파트은/는 17.0층 84.93m²(임대면적) 기준으로 보증금 113000만원 전세로 거래되었습니다.
양천구 목동 월세,양천구 목동에 아파트 월세 보여주세요.,양천구 목동에 있는 2005년에 지어진 롯데캐슬위너 아파트은/는 14.0층 127.65m²(임대면적) 기준으로 보증금 50500만원 임대료는 80만원에 월세로 거래되었습니다.
강동구 암사동 월세,강동구 암사동에 아파트 월세 보여주세요.,강동구 암사동에 있는 2008년에 지어진 롯데캐슬퍼스트 아파트은/는 25.0층 59.99m²(임대면적) 기준으로 보증금 40000만원 임대료는 75만원에 월세로 거래되었습니다.
강남구 삼성동 월세,강남구 삼성동에 아파트 월세 보여주세요.,강남구 삼성동에 있는 2007년에 지어진 롯데캐슬프레미어 아파트은/는 10.0층 122.49m²(임대면적) 기준으로 보증금 106400만원 임대료는 160만원에 월세로 거래되었습니다.
종로구 인의동 전세,종로구 인의동에 오피스텔 전세 보여주세요.,종로구 인의동에 있는 2021년에 지어진 루비온오피스텔 오피스텔은/는 5.0층 18.2m²(임대면적) 기준으로 보증금 19950만원 전세로 거래되었습니다.
중랑구 신내동 전세,중랑구 신내동에 연립다세대 전세 보여주세요.,중랑구 신내동에 있는 2023년에 지어진 루아델 연립다세대은/는 3.0층 31.54m²(임대면적) 기준으로 보증금 18000만원 전세로 거래되었습니다.
용산구 효창동 전세,용산구 효창동에 아파트 전세 보여주세요.,용산구 효창동에 있는 2010년에 지어진 효창파크푸르지오 아파트은/는 7.0층 84.45m²(임대면적) 기준으로 보증금 75000만원 전세로 거래되었습니다.
중랑구 신내동 전세,중랑구 신내동에 연립다세대 전세 보여주세요.,중랑구 신내동에 있는 2023년에 지어진 루아델 연립다세대은/는 2.0층 31.54m²(임대면적) 기준으로 보증금 18000만원 전세로 거래되었습니다.
중랑구 신내동 전세,중랑구 신내동에 연립다세대 전세 보여주세요.,중랑구 신내동에 있는 2023년에 지어진 루아델 연립다세대은/는 3.0층 32.47m²(임대면적) 기준으로 보증금 18000만원 전세로 거래되었습니다.
강남구 역삼동 월세,강남구 역삼동에 오피스텔 월세 보여주세요.,강남구 역삼동에 있는 2012년에 지어진 루트원 레지던스 오피스텔은/는 5.0층 24.56m²(임대면적) 기준으로 보증금 23500만원 임대료는 3만원에 월세로 거래되었습니다.
영등포구 영등포동8가 월세,영등포구 영등포동8가에 오피스텔 월세 보여주세요.,영등포구 영등포동8가에 있는 2016년에 지어진 리마크빌 영등포 오피스텔은/는 8.0층 40.02m²(임대면적) 기준으로 보증금 1500만원 임대료는 114만원에 월세로 거래되었습니다.
도봉구 도봉동 전세,도봉구 도봉동에 연립다세대 전세 보여주세요.,도봉구 도봉동에 있는 2001년에 지어진 동훈파크빌12차 연립다세대은/는 4.0층 30.39m²(임대면적) 기준으로 보증금 12300만원 전세로 거래되었습니다.
용산구 효창동 월세,용산구 효창동에 아파트 월세 보여주세요.,용산구 효창동에 있는 2010년에 지어진 효창파크푸르지오 아파트은/는 16.0층 84.45m²(임대면적) 기준으로 보증금 25000만원 임대료는 260만원에 월세로 거래되었습니다.
송파구 삼전동 전세,송파구 삼전동에 연립다세대 전세 보여주세요.,송파구 삼전동에 있는 2016년에 지어진 리베하임 연립다세대은/는 4.0층 51.89m²(임대면적) 기준으로 보증금 37000만원 전세로 거래되었습니다.
송파구 삼전동 전세,송파구 삼전동에 연립다세대 전세 보여주세요.,송파구 삼전동에 있는 2016년에 지어진 리베하임 연립다세대은/는 4.0층 51.89m²(임대면적) 기준으로 보증금 37000만원 전세로 거래되었습니다.
송파구 잠실동 전세,송파구 잠실동에 아파트 전세 보여주세요.,송파구 잠실동에 있는 2008년에 지어진 리센츠 아파트은/는 15.0층 27.68m²(임대면적) 기준으로 보증금 40900만원 전세로 거래되었습니다.
송파구 잠실동 월세,송파구 잠실동에 아파트 월세 보여주세요.,송파구 잠실동에 있는 2008년에 지어진 리센츠 아파트은/는 8.0층 27.68m²(임대면적) 기준으로 보증금 10000만원 임대료는 138만원에 월세로 거래되었습니다.
서초구 반포동 전세,서초구 반포동에 아파트 전세 보여주세요.,서초구 반포동에 있는 2023년에 지어진 래미안원베일리 아파트은/는 21.0층 84.97m²(임대면적) 기준으로 보증금 200000만원 전세로 거래되었습니다.
은평구 불광동 전세,은평구 불광동에 연립다세대 전세 보여주세요.,은평구 불광동에 있는 1993년에 지어진 효성빌라(447-26) 연립다세대은/는 1.0층 47.08m²(임대면적) 기준으로 보증금 6825만원 전세로 거래되었습니다.
서초구 반포동 월세,서초구 반포동에 아파트 월세 보여주세요.,서초구 반포동에 있는 2023년에 지어진 래미안원베일리 아파트은/는 29.0층 84.97m²(임대면적) 기준으로 보증금 135000만원 임대료는 120만원에 월세로 거래되었습니다.
성북구 돈암동 전세,성북구 돈암동에 아파트 전세 보여주세요.,성북구 돈암동에 있는 1998년에 지어진 범양 아파트은/는 17.0층 59.79m²(임대면적) 기준으로 보증금 34000만원 전세로 거래되었습니다.
송파구 잠실동 전세,송파구 잠실동에 아파트 전세 보여주세요.,송파구 잠실동에 있는 2008년에 지어진 리센츠 아파트은/는 13.0층 84.99m²(임대면적) 기준으로 보증금 118000만원 전세로 거래되었습니다.
동대문구 휘경동 월세,동대문구 휘경동에 연립다세대 월세 보여주세요.,동대문구 휘경동에 있는 2002년에 지어진 휘경동다세대 연립다세대은/는 3.0층 61.56m²(임대면적) 기준으로 보증금 18900만원 임대료는 4만원에 월세로 거래되었습니다.
양천구 목동 전세,양천구 목동에 연립다세대 전세 보여주세요.,양천구 목동에 있는 1993년에 지어진 두두빌라2차 연립다세대은/는 3.0층 56.24m²(임대면적) 기준으로 보증금 21900만원 전세로 거래되었습니다.
동작구 상도동 전세,동작구 상도동에 연립다세대 전세 보여주세요.,동작구 상도동에 있는 2016년에 지어진 리첸스타 연립다세대은/는 3.0층 50.2m²(임대면적) 기준으로 보증금 25000만원 전세로 거래되었습니다.
영등포구 영등포동5가 월세,영등포구 영등포동5가에 연립다세대 월세 보여주세요.,영등포구 영등포동5가에 있는 2019년에 지어진 리첸스타 연립다세대은/는 12.0층 14.66m²(임대면적) 기준으로 보증금 6000만원 임대료는 60만원에 월세로 거래되었습니다.
동작구 상도동 월세,동작구 상도동에 아파트 월세 보여주세요.,동작구 상도동에 있는 2013년에 지어진 힐스테이트 상도 프레스티지 아파트은/는 4.0층 84.92m²(임대면적) 기준으로 보증금 52500만원 임대료는 70만원에 월세로 거래되었습니다.
송파구 방이동 월세,송파구 방이동에 연립다세대 월세 보여주세요.,송파구 방이동에 있는 2002년에 지어진 리치빌(58) 연립다세대은/는 3.0층 30.06m²(임대면적) 기준으로 보증금 14500만원 임대료는 5만원에 월세로 거래되었습니다.
송파구 방이동 월세,송파구 방이동에 연립다세대 월세 보여주세요.,송파구 방이동에 있는 2002년에 지어진 리치빌(58) 연립다세대은/는 3.0층 30.06m²(임대면적) 기준으로 보증금 14500만원 임대료는 5만원에 월세로 거래되었습니다.
은평구 진관동 전세,은평구 진관동에 아파트 전세 보여주세요.,은평구 진관동에 있는 2009년에 지어진 마고정3단지센트레빌(301~309동)BL2-11 아파트은/는 1.0층 84.04m²(임대면적) 기준으로 보증금 18223만원 전세로 거래되었습니다.
은평구 진관동 전세,은평구 진관동에 아파트 전세 보여주세요.,은평구 진관동에 있는 2009년에 지어진 마고정3단지센트레빌(310~322동)BL2-3 아파트은/는 4.0층 84.04m²(임대면적) 기준으로 보증금 55000만원 전세로 거래되었습니다.
은평구 진관동 전세,은평구 진관동에 아파트 전세 보여주세요.,은평구 진관동에 있는 2009년에 지어진 마고정3단지센트레빌(310~322동)BL2-3 아파트은/는 5.0층 84.16m²(임대면적) 기준으로 보증금 40950만원 전세로 거래되었습니다.
마포구 연남동 월세,마포구 연남동에 연립다세대 월세 보여주세요.,마포구 연남동에 있는 2012년에 지어진 백곰네 연립다세대은/는 4.0층 18.3m²(임대면적) 기준으로 보증금 500만원 임대료는 55만원에 월세로 거래되었습니다.
강서구 방화동 전세,강서구 방화동에 연립다세대 전세 보여주세요.,강서구 방화동에 있는 2019년에 지어진 마곡M타운-102 연립다세대은/는 6.0층 28.13m²(임대면적) 기준으로 보증금 19000만원 전세로 거래되었습니다.
강서구 공항동 전세,강서구 공항동에 연립다세대 전세 보여주세요.,강서구 공항동에 있는 2019년에 지어진 마곡리치빌 연립다세대은/는 5.0층 29.86m²(임대면적) 기준으로 보증금 20000만원 전세로 거래되었습니다.
강서구 마곡동 전세,강서구 마곡동에 오피스텔 전세 보여주세요.,강서구 마곡동에 있는 2017년에 지어진 마곡센트럴대방디엠시티오피스텔 오피스텔은/는 10.0층 30.84m²(임대면적) 기준으로 보증금 23300만원 전세로 거래되었습니다.
강북구 수유동 월세,강북구 수유동에 오피스텔 월세 보여주세요.,강북구 수유동에 있는 2005년에 지어진 효성 인텔리안 오피스텔 오피스텔은/는 18.0층 30.49m²(임대면적) 기준으로 보증금 1000만원 임대료는 50만원에 월세로 거래되었습니다.
강서구 내발산동 전세,강서구 내발산동에 아파트 전세 보여주세요.,강서구 내발산동에 있는 2007년에 지어진 마곡수명산파크2단지 아파트은/는 3.0층 59.84m²(임대면적) 기준으로 보증금 11650만원 전세로 거래되었습니다.
서초구 반포동 전세,서초구 반포동에 아파트 전세 보여주세요.,서초구 반포동에 있는 2009년에 지어진 래미안퍼스티지 아파트은/는 30.0층 135.92m²(임대면적) 기준으로 보증금 220000만원 전세로 거래되었습니다.
서초구 방배동 월세,서초구 방배동에 아파트 월세 보여주세요.,서초구 방배동에 있는 2018년에 지어진 방배아트자이 아파트은/는 11.0층 126.62m²(임대면적) 기준으로 보증금 50000만원 임대료는 400만원에 월세로 거래되었습니다.
서초구 방배동 전세,서초구 방배동에 아파트 전세 보여주세요.,서초구 방배동에 있는 2004년에 지어진 방배아크로리버 아파트은/는 6.0층 149.23m²(임대면적) 기준으로 보증금 140000만원 전세로 거래되었습니다.
금천구 가산동 전세,금천구 가산동에 아파트 전세 보여주세요.,금천구 가산동에 있는 1998년에 지어진 두산 아파트은/는 21.0층 84.9m²(임대면적) 기준으로 보증금 52000만원 전세로 거래되었습니다.
강동구 명일동 월세,강동구 명일동에 아파트 월세 보여주세요.,강동구 명일동에 있는 2019년에 지어진 래미안솔베뉴 아파트은/는 21.0층 59.11m²(임대면적) 기준으로 보증금 50000만원 임대료는 70만원에 월세로 거래되었습니다.
강서구 마곡동 월세,강서구 마곡동에 아파트 월세 보여주세요.,강서구 마곡동에 있는 2014년에 지어진 마곡엠밸리3단지 아파트은/는 7.0층 59.52m²(임대면적) 기준으로 보증금 12011만원 임대료는 18만원에 월세로 거래되었습니다.
강서구 마곡동 전세,강서구 마곡동에 아파트 전세 보여주세요.,강서구 마곡동에 있는 2014년에 지어진 마곡엠밸리3단지 아파트은/는 12.0층 59.79m²(임대면적) 기준으로 보증금 33750만원 전세로 거래되었습니다.
강동구 명일동 월세,강동구 명일동에 아파트 월세 보여주세요.,강동구 명일동에 있는 2019년에 지어진 래미안솔베뉴 아파트은/는 13.0층 49.62m²(임대면적) 기준으로 보증금 6720만원 임대료는 67만원에 월세로 거래되었습니다.
강서구 마곡동 전세,강서구 마곡동에 아파트 전세 보여주세요.,강서구 마곡동에 있는 2014년에 지어진 마곡엠밸리4단지 아파트은/는 6.0층 114.86m²(임대면적) 기준으로 보증금 58900만원 전세로 거래되었습니다.
강서구 마곡동 전세,강서구 마곡동에 아파트 전세 보여주세요.,강서구 마곡동에 있는 2016년에 지어진 마곡엠밸리8단지 아파트은/는 10.0층 59.79m²(임대면적) 기준으로 보증금 38150만원 전세로 거래되었습니다.
서초구 서초동 월세,서초구 서초동에 아파트 월세 보여주세요.,서초구 서초동에 있는 2018년에 지어진 래미안서초에스티지S 아파트은/는 5.0층 59.5m²(임대면적) 기준으로 보증금 27394만원 임대료는 36만원에 월세로 거래되었습니다.
서초구 서초동 월세,서초구 서초동에 아파트 월세 보여주세요.,서초구 서초동에 있는 2018년에 지어진 래미안서초에스티지S 아파트은/는 4.0층 59.36m²(임대면적) 기준으로 보증금 24008만원 임대료는 99만원에 월세로 거래되었습니다.
서초구 서초동 전세,서초구 서초동에 아파트 전세 보여주세요.,서초구 서초동에 있는 2009년에 지어진 래미안서초스위트 아파트은/는 14.0층 84.96m²(임대면적) 기준으로 보증금 110000만원 전세로 거래되었습니다.
서초구 반포동 전세,서초구 반포동에 아파트 전세 보여주세요.,서초구 반포동에 있는 2012년에 지어진 반포힐스테이트 아파트은/는 26.0층 84.8m²(임대면적) 기준으로 보증금 105000만원 전세로 거래되었습니다.
서초구 반포동 월세,서초구 반포동에 아파트 월세 보여주세요.,서초구 반포동에 있는 2009년에 지어진 반포자이 아파트은/는 25.0층 244.63m²(임대면적) 기준으로 보증금 45000만원 임대료는 952만원에 월세로 거래되었습니다.
강서구 마곡동 전세,강서구 마곡동에 아파트 전세 보여주세요.,강서구 마곡동에 있는 2014년에 지어진 마곡엠벨리(15단지) 아파트은/는 7.0층 59.79m²(임대면적) 기준으로 보증금 32681만원 전세로 거래되었습니다.
서초구 반포동 전세,서초구 반포동에 아파트 전세 보여주세요.,서초구 반포동에 있는 2009년에 지어진 반포자이 아파트은/는 7.0층 132.44m²(임대면적) 기준으로 보증금 225000만원 전세로 거래되었습니다.
중구 입정동 전세,중구 입정동에 아파트 전세 보여주세요.,중구 입정동에 있는 2023년에 지어진 힐스테이트세운센트럴1단지 아파트은/는 23.0층 49.26m²(임대면적) 기준으로 보증금 57000만원 전세로 거래되었습니다.
서초구 반포동 전세,서초구 반포동에 아파트 전세 보여주세요.,서초구 반포동에 있는 2009년에 지어진 반포자이 아파트은/는 4.0층 84.98m²(임대면적) 기준으로 보증금 94500만원 전세로 거래되었습니다.
서초구 반포동 전세,서초구 반포동에 아파트 전세 보여주세요.,서초구 반포동에 있는 2009년에 지어진 반포자이 아파트은/는 5.0층 84.94m²(임대면적) 기준으로 보증금 94500만원 전세로 거래되었습니다.
동작구 상도동 전세,동작구 상도동에 아파트 전세 보여주세요.,동작구 상도동에 있는 2016년에 지어진 두산위브트레지움2차 아파트은/는 4.0층 84.86m²(임대면적) 기준으로 보증금 47390만원 전세로 거래되었습니다.
종로구 혜화동 전세,종로구 혜화동에 아파트 전세 보여주세요.,종로구 혜화동에 있는 2004년에 지어진 혜화훼미리 아파트은/는 5.0층 140.22m²(임대면적) 기준으로 보증금 80000만원 전세로 거래되었습니다.
동작구 상도동 전세,동작구 상도동에 아파트 전세 보여주세요.,동작구 상도동에 있는 2016년에 지어진 두산위브트레지움2차 아파트은/는 5.0층 84.86m²(임대면적) 기준으로 보증금 69300만원 전세로 거래되었습니다.
강서구 방화동 월세,강서구 방화동에 아파트 월세 보여주세요.,강서구 방화동에 있는 1994년에 지어진 마곡중앙하이츠아파트 아파트은/는 4.0층 39.58m²(임대면적) 기준으로 보증금 1000만원 임대료는 60만원에 월세로 거래되었습니다.
서초구 반포동 월세,서초구 반포동에 아파트 월세 보여주세요.,서초구 반포동에 있는 2018년에 지어진 반포써밋 아파트은/는 11.0층 49.81m²(임대면적) 기준으로 보증금 23394만원 임대료는 31만원에 월세로 거래되었습니다.
서초구 반포동 월세,서초구 반포동에 아파트 월세 보여주세요.,서초구 반포동에 있는 2018년에 지어진 반포써밋 아파트은/는 3.0층 49.81m²(임대면적) 기준으로 보증금 20269만원 임대료는 27만원에 월세로 거래되었습니다.
마포구 망원동 월세,마포구 망원동에 연립다세대 월세 보여주세요.,마포구 망원동에 있는 2008년에 지어진 두영이지안빌 연립다세대은/는 3.0층 58.98m²(임대면적) 기준으로 보증금 5000만원 임대료는 90만원에 월세로 거래되었습니다.
강서구 방화동 전세,강서구 방화동에 아파트 전세 보여주세요.,강서구 방화동에 있는 2008년에 지어진 마곡푸르지오 아파트은/는 5.0층 59.87m²(임대면적) 기준으로 보증금 29050만원 전세로 거래되었습니다.
